SMILES,KELAS,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl.Cl.Cl,1,3.0462340589616375,-14.834362382569616,-7.500229924660218,6.686012133816577,0.5439551528512574,-2.0783755712865175,0.25316208102814364,-2.6643396367547463,1.392209081442797,-1.243858649849039,-0.709721661920231,0.6190941111157375,4.492452095393606,-0.6075806283629719,0.15374024693463628,0.12736308549839565,0.18307739753780217,0.31871078268090614,0.10768461215239356,0.00819046607322882
C(C(C(C(C(C=O)O)O)O)O)O.C(C(C(C(C(=O)CO)O)O)O)O,1,-5.252506344098528,16.2580115456351,1.9660509544022382,-1.7542929172841166,-1.7416096312334828,-0.0490393745249178,-1.5758385001436455,-0.9343250801192049,-2.403623602813305,-1.3427913673244687,0.4019937143388312,-1.7153208711733514,0.16437295240465866,0.4263780008257845,-0.4178670284508148,-0.16154695585583556,1.5533495643982738,-0.45374447388434636,0.3610303477391916,0.1175893242355972
CC1=CSC=C1,1,1.9007900473407062,-21.486448136575525,4.947628862258643,3.070751116587031,5.524891919452814,8.835223246628253,1.7585818517630727,1.7368503310888395,0.9538703070742,3.5494487621760173,7.546795127598373,3.799717699469851,-0.16794942604121665,-1.6370234672477926,0.5817420992920752,-0.021213491205146817,-0.5771968166256163,0.2136489491329383,1.5803447672274924,0.8215565519815513
C(COCCOCCOCCO)O,1,-11.994494993882126,-1.1335023182644655,-0.13142780578292435,-18.32920654056207,-0.788908209254747,-5.635839722214593,12.755171913883547,-2.5196906560995505,-0.16783444882890278,-2.5907319063418583,0.5798430508089711,-0.8331828127783818,0.3196880197531893,-0.3035041430276677,0.28594468754103275,0.11651613086240709,-0.6246462944214684,0.23213504594191858,-0.1100204682619399,0.013528712115950192
CC(C)COC(=O)C(=C)C,1,7.740980351443913,-0.7071938961561841,-6.97132531314068,-3.2425541535686815,-1.531821891026003,1.8904703935038314,4.024461739297251,5.158413285256154,-4.876390336032518,2.3461895102380232,-1.8333630929306772,-1.1088877742980978,0.020368810962650308,-0.25953370514241936,-0.15715096959784436,-0.044135968771127354,0.06226164781808885,-0.2726313262742657,0.16913017328424473,-0.005999625738810188
C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,1,-9.719185220504356,-3.42575139057759,4.697723486896669,2.4286925493614877,-6.947558746113266,2.0741369173160416,2.890971348065829,-0.657514729686383,-3.2032112065200966,4.482208769559219,6.555800768185563,2.6614772917863645,-0.04875250438199208,-0.3723261788683727,-0.25288922102609845,0.29309686416232983,0.4266577083435483,-0.14297012688871746,-0.6306312463704344,-0.24743235363304006
C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C,1,-9.568605540479876,-2.5422672469751486,3.9256681981719836,2.2095532800012823,-7.455448511900588,2.1891663082708037,2.775155882148466,-0.709525760065546,-3.681981204777104,4.546260681189557,6.455364628725969,2.5753862689997717,-0.023811478298077837,-0.41512884282500995,-0.22556409148333234,0.3045392157918645,0.390532503829744,-0.16415140504422904,-0.5458673948256205,-0.199725969852091
[O-]P(=O)([O-])F.[Na+].[Na+],1,-26.898237100957658,-7.125492462799998,-3.3602873304238168,-4.874696380739227,-3.235122509722006,-7.339895299983848,-5.506014814209896,-0.7934819582681811,3.204647198236596,2.801641942942216,-1.511732025299775,0.03265032295938175,-0.015445584874758778,0.10844846559988897,-1.0445496107356775,-0.5044088510350854,-1.260972086796945,-0.6170909147188028,1.8745287560311663,-1.749366757306809
CC(=C)C(=O)OCCC[Si](OC)(OC)OC,1,6.337574282510722,5.821653540433381,2.269690500101916,-1.0724482701472482,1.5840980604415122,0.8403016697920798,-0.6370534702254531,2.3225114904519746,-0.420280728239374,1.0507005397607716,2.811167840905622,0.4418682271160974,0.22736194098716167,-0.02782428482048216,-0.32157896245394246,0.036030989153617354,0.22081392622530593,0.11504321673632023,-0.6866353702469237,-0.4100356764434441
[O-]P1(=O)OP(=O)(OP(=O)(O1)[O-])[O-].[Na+].[Na+].[Na+],1,-27.980125302760953,-1.7797615559243773,-0.7615436987701525,-2.255277281489283,1.0016954587450897,-5.811847094745614,-2.8246850835699404,-0.5990172457043139,2.139281697715252,2.731038883546376,-1.8584490597778145,2.0178700691284965,-0.05526154152024354,0.15818139622613359,-0.8520213441317677,-0.3367209764425345,-0.8045939695502731,-0.4481571992079585,1.2114353502641908,-1.3289239077774182
F[Sn]F,1,-26.868067589248362,-20.472166944949883,1.70673203170821,-6.926222073201195,-20.42846138336765,7.309568394500248,-1.3839641399139,14.365366604568617,17.32814527201875,-6.47093621185433,15.156199466440933,7.521622599966139,0.8173049609442449,-0.004683709522644186,-1.2757621598883935,0.3469286418624222,-0.14488497456562532,0.9613388170234195,-1.0437204909179911,-0.38304380660966153
CC(=C)C(=O)OCCOCCOCCOC(=O)C(=C)C,1,-0.38037884675892997,-0.38781620775643155,-6.582640534493137,-7.0605032677347515,2.1359746862758007,-0.14010030276597973,6.526145897266268,5.172444537849115,-2.769167944103532,0.7184382805123071,-0.8057284768408942,-1.195523032772404,0.2809384763004559,-0.20199791426511826,-0.08629411538598841,-0.05295200740826156,-0.18024835972663622,0.010782033034294203,0.06823217739866472,-0.008623583361393905
CCOCCOCCOCCO,1,-8.078211509928218,-7.9462023997493105,-0.057642345405474416,-22.768886349466683,0.33108938824049083,-7.261387206413145,15.67749695894842,-2.182791281489007,0.5449837499090615,-3.040609718659704,0.6098160636105863,-0.4338757942122875,0.36666169505833346,-0.5168060692825822,0.3535267619874949,0.10438619775671049,-0.7599300419231567,0.3259523686946736,0.05424892247476443,0.09102218259022177
CC(=O)O.CC(=O)O.C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,1,1.9292861988924095,-8.333751525125257,-8.082610281302712,4.601515311387567,1.7621957133618684,-2.2187004027141697,-0.4468368337877595,-1.047305302286994,0.8313865406823154,-1.4351334394445159,-0.12972514713186423,0.20057594349491703,1.8113339307967993,-0.3532108414446995,0.15980920686693878,-0.054657040029545856,0.00929176047197311,0.1959981758315199,0.022500314617353467,0.018631680560469377
OP(=O)([O-])[O-].[K+].[K+],1,-27.847478870829104,-2.6890209731092813,1.7264338771257313,-7.15105352427024,0.23136840138647052,-5.0139885317320445,-5.145248257045964,0.7089350867186757,0.7967602325328026,4.889440530575504,-1.758805466159321,-0.6425847873454416,-0.04235243736033745,0.38774933958203794,-1.3934764054711066,-0.49322439256378503,-0.9803510692708444,-0.7061485100503986,1.216116742139766,-2.13776553829423
F[Al-3](F)(F)(F)(F)F.[Na+].[Na+].[Na+],1,-26.842021099474167,-16.22182204381216,-2.37973107996633,-0.2046673665238572,-15.592651921959089,-1.8729005546513562,-2.693129443643956,3.166982313328461,5.744629938834094,-2.905086216650461,-1.0236178938894884,-1.1830535599150993,-0.32600188892485515,1.4532882279858739,-2.9235770439078252,-0.9422527126047767,-2.279163179713073,-1.1627689359789746,2.5167524861954824,-2.1728313398113213
CC1=CC(=C(C=C1)C(=O)C(=C)CN(C)C)C,1,9.793788850636094,-5.31336741721786,-5.754920125859434,3.5866499843305935,-0.30840239756987264,4.112335517517424,1.278182513615352,3.5453640590849034,-3.1008634822252676,2.2819293087403687,-1.8472200381664958,-0.6178812002547089,-0.3271746521795722,-0.42686256783913734,0.0966959922228865,-0.1459305652189128,0.02329758878523336,-0.30892451630393847,0.6210833090113841,0.2042513122385765
C[Si](C)(C)O[Si](C)(C)C,1,-0.40876646638831815,-3.8035499657690437,1.108978216731737,0.812481531944087,-9.522429580340381,2.6951949701388505,1.8485046547437485,-0.38999965663965397,-5.460300083590538,5.2062620198570935,4.89864558130571,2.404434642975372,-0.12793657969002248,-0.4743318398487806,-0.34990424788351904,0.3151892642549678,0.5165904536053163,-0.33701970600615,-0.5644886982617585,-0.2705240795695021
C=CC(=O)[O-].[Na+],1,-21.538874053674398,-6.657133608640716,-3.7002225400921387,-6.368314576651491,2.035045086120072,-2.5570575505068067,-4.9481247193252536,-2.995199061566602,2.193288637882534,2.173900933829505,0.1478407566138481,-1.7133676518902599,-0.1738130613322788,0.26838248893059147,-0.9619500882542287,-0.37351690593994524,-0.7556321039385572,-0.3618374345455602,0.36335887756411545,-1.8054440187399656
C1CCC2C(C1)C(=O)OC2=O,1,7.9088081284233525,-4.3423021716304415,10.216676945161584,8.297021817697017,5.055529798199269,1.9159558242998638,3.3639549176680665,4.849769742283515,2.4556948777526046,0.7669634708290283,-0.39421302977729133,-0.6653860977435864,-0.35686691852609975,-0.06691285820302628,0.282846571517938,-0.3360278592248779,0.03439557272584404,-0.014131309403358827,0.5563859729074192,0.2030614229589771
COCCOCCOCCOCCOCCOCCOCCOC1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC=C)O,1,-5.815064680945927,-14.28090807335622,4.6350291630773786,-5.02719769208918,-0.1349354084040426,-0.24059319860151973,10.584989821119997,-1.159218347030239,0.8064354923404481,-0.20780044047136492,-0.7834454141336816,-0.22853870228765993,-0.5034655632096177,-0.40256201576968076,0.42615129720889033,-0.10883187501909986,-0.3045173706925275,-0.08702468819506742,0.472990136400524,0.22552079147496418
[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Zn+2].[Zn+2].[Zn+2],1,-28.94638079872047,-7.556893910625823,5.562981706943459,-2.85406778779244,0.10798818435296909,-4.38406843144195,-3.0136233227035856,1.1175612263970747,2.5855971462092344,6.716418623850982,-2.5190310436247323,-0.9807817417753402,-0.38983128912289977,-0.9259992290077381,1.1986846127344162,-0.17563928924620265,0.11849781787354585,-0.2174322652966906,1.1003315328480205,-0.5787019910551452
[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1,-27.480283925469042,-7.215571814635546,1.9183225676000628,-7.916496559795976,-1.018830173402515,-5.527740207874627,-5.805130846099746,0.5124974397922268,0.541509048845204,5.977395773190535,-1.8262717242127504,-1.622384509007282,-0.15509804071659683,0.4610423105841135,-1.6045883662446245,-0.5792548624096677,-1.0157329768750638,-0.8644368576902844,1.2702498404428617,-2.5108076934847685
CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,1,1.0404669042512538,-11.103329382105061,0.6836735605225286,-14.586875801072052,0.4346809689750586,-1.16916631042183,9.819036319304336,-2.048831168936733,-0.0118425537432926,-1.2649106066744258,-0.3157664558332708,-0.10117368449986808,-0.13910343105391876,-0.6486683561825064,0.33206391807105096,0.005074103239920635,-0.5453924285488694,0.06452814873211027,0.3541361086069248,0.143997853401582
CCCCCCCCCCCC(=O)OCC(CO)O,1,34.18275947311102,5.044263910756396,7.28524842990317,-2.4196793868537014,4.08865188576634,-0.16513090040396383,-3.5398293397030383,2.2373914198224636,1.8412280198905038,-0.6713844440743877,0.6384525846509145,0.12558785503830938,0.11606005479898518,-0.2599470338521641,-0.10962868693610428,-0.14068102155721562,0.08385234858783042,0.1617220286544021,-0.16835134729090306,-0.2707849975032506
[C-]#[Si+],1,-15.780252489920162,-17.208736232843897,1.741824915120822,-8.543046350417203,-4.6350276430084545,-2.8648816637553605,-2.977777655831355,-0.33427134901150346,3.482375242099198,14.94564142514147,7.157031865176045,1.878405650518939,0.7597891944259765,8.363474929632645,2.2265340677914223,0.13878223709107335,-1.5436800622902838,-0.6491414863635949,3.0123902784349426,-2.283499879910292
CO[Si](C)(C)O[Si](C)(C)C.O=[Si]=O,1,-9.736836881785557,-1.955607769789193,1.7623685723037763,0.15868301607579482,-1.00669083648684,0.6941500985461051,0.27505723199009435,3.055105593053846,-3.4223904972620995,2.5258447297915665,7.23985562163358,2.1514089983393783,0.4794087605288775,-0.4696051475976639,-0.18403085683427634,0.10665996191438237,0.05301333178348688,0.14692201775679053,-0.43970975767110154,-0.018669323054424147
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCO,1,9.230311067502548,-2.8952216308837855,0.7355159208595676,0.00646042551799475,-3.5358701802990846,6.242099584927907,-0.1530582982552634,-1.8669354921624906,-2.959846858078462,1.7200239287696042,-1.6832129383562089,-0.4272304927436492,-0.6614675997453816,-0.47992410241263883,0.16848172282403961,-0.04451505901245689,-0.03712300262793855,-0.428146155431428,0.4273919189007387,0.08844775504352853
CC1CO1.C1CO1,1,7.576763508205147,-13.638104563564058,26.910951143454014,11.138034723527445,5.755101934129605,-2.3905714380170258,0.6608593098921858,1.9036030275322293,3.845223468313419,-3.8482705074225905,0.17538768610668665,-0.8040145103117631,-0.5730522714533413,-0.3845534491186089,1.1907865878147712,-0.7951247153649664,-0.6229139928263927,0.06919311008127188,1.440744609861742,1.0435459612138551
C(C1C(C(C(C(O1)OCC(C(C(C(CO)O)O)O)O)O)O)O)O,1,-1.8633292001583754,14.811461187365236,5.788048385083231,0.42735825254357174,-2.1133985412029097,0.48593069834046476,-0.042512418609918834,-2.030537265572075,-0.4528539059385731,-0.655490421533548,0.3862546186203114,-1.2500602269924213,-0.05019389404851915,0.1768223685363557,0.09015402845118992,0.006538595378563605,-0.011594891760811965,-0.06918914372496515,-0.34267408688339174,-0.19083255546765354
CCCCCCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO,1,22.493768824906066,5.216860314349205,9.593302612262494,-2.380347288206897,3.699161698173576,-1.002961395794065,-0.9097584245354103,0.5929685670029401,2.751461633319406,-1.3724446527313354,0.9498366723740949,-0.10143648691682916,0.0543426263407627,-0.15998284208423774,0.05934305763682701,-0.13168290608730238,-0.03985717018576773,0.19840753685678314,-0.1446386431156963,-0.1948805705630825
C(C(C(C(C(C=O)O)O)O)O)O.C(C(C(C(C(=O)CO)O)O)O)O,1,-5.252506344098528,16.2580115456351,1.9660509544022382,-1.7542929172841166,-1.7416096312334828,-0.0490393745249178,-1.5758385001436455,-0.9343250801192049,-2.403623602813305,-1.3427913673244687,0.4019937143388312,-1.7153208711733514,0.16437295240465866,0.4263780008257845,-0.4178670284508148,-0.16154695585583556,1.5533495643982738,-0.45374447388434636,0.3610303477391916,0.1175893242355972
CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,1,0.5225823978917177,3.0669236903988057,2.5621627980974946,-1.6713846700829063,-2.009844892579959,4.96332000486259,-0.7688047734901492,-3.7638050683221955,-1.1311110708929333,0.2580484760716457,-0.48970693437666146,-0.5260211042804106,-0.5114937531608712,-0.1678450567062164,0.06246054805761858,0.007304723658541401,-0.037811746885275443,-0.23523928230976532,-0.18170120277514457,-0.1882076006857476
CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,1,0.5225823978917177,3.0669236903988057,2.5621627980974946,-1.6713846700829063,-2.009844892579959,4.96332000486259,-0.7688047734901492,-3.7638050683221955,-1.1311110708929333,0.2580484760716457,-0.48970693437666146,-0.5260211042804106,-0.5114937531608712,-0.1678450567062164,0.06246054805761858,0.007304723658541401,-0.037811746885275443,-0.23523928230976532,-0.18170120277514457,-0.1882076006857476
C(C1C(C(C(C(O1)OC2C(OC(C(C2O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])OC3C(C(C(C(O3)CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],1,-18.074096420475158,4.650414883818772,-2.823773127209608,-3.718784884023682,1.2372466147804593,-4.341604877382462,-2.105265313334481,-1.876454531770669,4.621338742321142,4.236470099935184,0.6556391766222132,-1.9908499209495787,0.1493589903257586,1.276604302133244,-3.3624830274321313,-0.36412774692288263,-1.2870712927732462,-0.5570820143115396,-0.9943950622704136,2.0230939038780624
COCCOCCOCCOC,1,-22.09580108766596,-14.888123257277734,-5.756796058719049,-28.28501457672906,-3.5620421900429973,-8.330945099134672,22.753090869034203,-2.7304532629153404,-2.2537259832245744,-2.399582612592379,-0.461437639750811,-0.7704358099804582,0.312796375477298,-0.6868084699883541,0.4817849011261659,0.19946261372188828,-0.9523569418372557,0.16313964412593585,0.32645161980665627,0.30316555877358997
CCCCOC(=O)C(=C)C#N,1,8.113764410282421,-3.7700338140527236,-8.205820944815306,-3.4070038002772183,0.7625525988545192,-1.5006570004736504,2.97812058080871,2.990213241280772,-1.5924978988637286,0.9460331457642015,-0.4411092513299436,0.045664734007925034,0.4419560856427802,4.273343915713221,1.9401468465859688,0.07392940272261089,-0.16990531322998992,0.07105179435034331,0.13582444612681677,0.20098383456161528
C=CN1CCCCCC1=O,1,14.042082500411784,-13.4994129608525,4.657179555480344,3.2380755051500696,7.004680986758987,1.6279718418141589,-0.7287623683098898,-2.368137637895151,5.806746806455944,-1.668960724206345,0.821944272250487,1.1341963938151551,-0.5551500477392931,-0.44044565722270335,0.3251693834297029,-0.24935587494254585,-0.13334345319646213,0.2133676496653535,0.23887660334380634,-0.01687858682268306
CO[Si](CCCNCCN)(OC)OC,1,10.988040564772188,0.6955215206828367,2.1955105560694435,0.3109479081155584,-1.0753063717807012,-4.635266696735102,-1.9547539015030173,-4.552884164677014,3.044959050784683,-1.066832216054233,4.854496930792007,2.250144385436126,0.14831476235811958,-0.2312878859751084,-0.058588888087861335,0.1322972331346614,0.21346106894565864,0.2966543956652582,-0.820937288026224,-0.42964864047601203
